matter,verb,,,
mature,,,,
max,,,,
maximum,noun,,,
may,modal verb,,,
maybe,adverb,,,
MBA,,,,
me,pronoun,,,
meal,noun,,,
mean,verb,,,
meaning,noun,,,
means,,,,
meant,,,,
meanwhile,adverb,,,
measure,,,,
meat,noun,,,
mechanic,noun,,,
media,,,,
medicine,noun,,,
medium,adjective,,,
meet,verb,,,
meeting,noun,,,
melon,noun,,,
member,noun,,,
membership,noun,,,
memo,,,,
memorandum motivation,,,,
memory,noun,,,
mend,verb,,,
mention,verb,,,
menu,noun,,,
merge,,,,
mess,noun,,,
message,noun,,,
message board,noun,,,
messy,adjective,,,
metal,noun,,,
meter,,,,
method,noun,,,
metre,noun,,,
microphone,,,,
midday,noun,,,
middle,,,,
middle management,,,,
middle-aged,adjective,,,
midnight,noun,,,
might,modal verb,,,
mild,adjective,,,
mile,noun,,,
milestone,,,,
milk,noun,,,
millimeter,,,,
millimetre,noun,,,
million,,,,
million tower,,,,
min,,,,
mind,noun,,,
mine,pronoun,,,
mineral,,,,
mineral water,noun,,,
minimum,adjective,,,
minimum myself,,,,
minor,,,,
minus,preposition,,,
minute,noun,,,
minute natural,,,,
minutes,,,,
mirror,noun,,,
misc,,,,
miscellaneous,,,,
miscellaneous NE,,,,
miserable,adjective,,,
miss,verb,,,
missing,adjective,,,
mistake,noun,,,
misunderstand,,,,
mix,noun,,,
mobile,noun,,,
mobile phone,noun,,,
modal (verb),noun,,,
model,noun,,,
modern,adjective,,,
moment,noun,,,
Monday,noun,,,
money,noun,,,
monkey,noun,,,
monopoly,,,,
monster,noun,,,
month,noun,,,
monthly,adjective,,,
monument,noun,,,
mood,noun,,,
moody,,,,
more,adverb,,,
mosque,noun,,,
mosquito,noun,,,
most,determiner,,,
mostly,adverb,,,
mother,noun,,,
motivate,,,,
motor,,,,
motorbike,noun,,,
motorcycle,,,,
motorway,noun,,,
mountain,noun,,,
mouse,noun,,,
moustache,noun,,,
mouth,noun,,,
move,verb,,,
move house,phrase,,,
move in,phrasal verb,,,
move out,phrasal verb,,,
movie,noun,,,
movie theater,,,,
MP3 player,noun,,,
mph,,,,
Mr,noun,,,
Mrs,noun,,,
Ms,noun,,,
much,adverb,,,
mug,noun,,,
multinational,,,,
multiply,,,,
mum,noun,,,
murder,noun,,,
murderer,noun,,,
museum,noun,,,
mushroom,noun,,,
music,noun,,,
musical,adjective,,,
musician,noun,,,
must,modal verb,,,
my,determiner,,,
mystery,noun,,,
N,,,,
name,verb,,,
narrow,adjective,,,
nasty,adjective,,,
national,adjective,,,
nationality,noun,,,
nationwide,,,,
natural,adjective,,,
nature,noun,,,
navy blue,adjective,,,
NB,,,,
near,adjective,,,
near organized,,,,
nearby,adjective,,,
nearly,adverb,,,
neat,adjective,,,
necessary,adjective,,,
neck,noun,,,
necklace,noun,,,
need,verb,,,
need to do sth,phrase,,,
negative,adjective,,,
negotiable,,,,
negotiate,,,,
negotiation,,,,
neighbor,,,,
neighborhood,,,,
neighbour,noun,,,
neighbourhood,noun,,,
neither,,,,
nephew,noun,,,
nervous,adjective,,,
net,noun,,,
network,,,,
networking,,,,
never,adverb,,,
never mind,phrase,,,
new,adjective,,,
news,noun,,,
newsagent,,,,
newsletter,,,,
newspaper,noun,,,
next,adverb,,,
next door,adverb,,,
next to,preposition,,,
next-door,adjective,,,
nice,adjective,,,
nice and sth,phrase,,,
niece,noun,,,
night,noun,,,
nightclub,noun,,,
nightlife,noun,,,
nightmare,noun,,,
nil,,,,
nine,,,,
nineteen,,,,
ninety,,,,
ninth,,,,
no,adverb,,,
no longer,phrase,,,
no one,pronoun,,,
No problem.,phrase,,,
no thanks,phrase,,,
no way,phrase,,,
nobody,pronoun,,,
noise,noun,,,
noisy,adjective,,,
none,pronoun,,,
noon,noun,,,
nor,,,,
normal,adjective,,,
normally,adverb,,,
north,noun,,,
north mine,,,,
north west,,,,
northeast,noun,,,
northern,adjective,,,
northwest,noun,,,
nose,noun,,,
not,adverb,,,
not (too) bad,phrase,,,
not at all,phrase,,,
not bad,phrase,,,
not believe your eyes,phrase,,,
not even,phrase,,,
not really,phrase,,,
not too,phrase,,,
not until,phrase,,,
note,verb,,,
notebook,noun,,,
notepad,,,,
notepaper,,,,
notes,phrase,,,
nothing,pronoun,,,
notice,noun,,,
noticeboard,noun,,,
noun,noun,,,
novel,noun,,,
November,noun,,,
now,adverb,,,
nowadays,adverb,,,
nowhere,adverb,,,
nr,,,,
nuclear,,,,
number,noun,,,
nurse,noun,,,
NW,,,,
nylon,,,,
O our,,,,
object,noun,,,
objective,,,,
observe,,,,
obtain,,,,
obvious,adjective,,,
obviously,adverb,,,
occasion,noun,,,
occasionally,,,,
occupation,noun,,,
occupy,,,,
occur,,,,
ocean,noun,,,
October,noun,,,
of,preposition,,,
of course,phrase,,,
of course not,phrase,,,
of your own,phrase,,,
off,adverb,,,
off technique,,,,
offend,,,,
offer,verb,,,
office,noun,,,
officer,noun,,,
official,,,,
often,adverb,,,
oh,exclamation,,,
Oh dear!,phrase,,,
Oh my God!,phrase,,,
Oh no!,phrase,,,
Oh well,phrase,,,
oil,noun,,,
OK,adjective,,,
okay,,,,
old,adjective,,,
old friend,phrase,,,
old-fashioned,adjective,,,
olive,noun,,,
omelette,noun,,,
omit,,,,
on,preposition,,,
on board,phrase,,,
on business,,,,
on display,phrase,,,
on fire,phrase,,,
on foot,phrase,,,
on holiday,,,,
on purpose,phrase,,,
on sale,phrase,,,
on the whole,phrase,,,
on time,phrase,,,
on-line,,,,
once,adverb,,,
once again,phrase,,,
once more,phrase,,,
once upon a time,phrase,,,
one,determiner,,,
one another,phrase,,,
one day,phrase,,,
one or two,phrase,,,
one-way,,,,
oneself,,,,
onion,noun,,,
online,adjective,,,
only,adverb,,,
onto,preposition,,,
open,verb,,,
opening,,,,
opera,noun,,,
operate,verb,,,
operation,noun,,,
operator,,,,
opinion,noun,,,
opportunity,noun,,,
oppose,,,,
opposite,noun,,,
optimistic,,,,
option,noun,,,
or,,,,
or not,phrase,,,
or so,phrase,,,
or something (like that),phrase,,,
orange,noun,,,
orchestra,noun,,,
order,noun,,,
order form,,,,
ordinary,adjective,,,
organisation,,,,
organise,,,,
organised,,,,
organization,noun,,,
organize,verb,,,
original,adjective,,,
originality,,,,
other,determiner,,,
others,phrase,,,
otherwise,adverb,,,
ought,,,,
ought to,modal verb,,,
our,determiner,,,
ours,pronoun,,,
out,adverb,,,
out loud,phrase,,,
out of,preposition,,,
out of date,phrase,,,
out of order,phrase,,,
out of work,phrase,,,
out-of-date,adjective,,,
outdoor,adjective,,,
outdoors,adverb,,,
outlet,,,,
output,,,,
outside,adverb,,,
oval,,,,
oven,noun,,,
over,preposition,,,
overall,,,,
overdraft,,,,
overdrawn,,,,
overheads,,,,
overnight,adjective,,,
overseas,,,,
oversleep,,,,
overtake,,,,
overtime,,,,
owe,verb,,,
owing to,,,,
own,verb,,,
own brand,,,,
owner,noun,,,
p.m.,adverb,,,
PA,,,,
pack,verb,,,
package,,,,
packaging,,,,
packet,noun,,,
packing,,,,
page,noun,,,
pages person,,,,
paid leave,,,,
pain,noun,,,
painful,adjective,,,
paint,verb,,,
painter,noun,,,
painting,noun,,,
pair,noun,,,
palace,noun,,,
pan,noun,,,
pants,noun,,,
paper,noun,,,
paper clip,,,,
paperwork,,,,
paragraph,noun,,,
parcel,noun,,,
pardon,exclamation,,,
parent,noun,,,
park,verb,,,
parking,noun,,,
parliament,,,,
parrot,noun,,,
part,noun,,,
part of sth,phrase,,,
part time,,,,
part-time,adverb,,,
participant,,,,
participate,,,,
participation,,,,
particular,,,,
particularly,adverb,,,
partly,adverb,,,
partner,noun,,,
party,noun,,,
pass,verb,,,
pass on sth or pass sth on,phrasal verb,,,
passenger,noun,,,
passive,adjective,,,
passport,noun,,,
password,noun,,,
past,adjective,,,
pasta,noun,,,
path,noun,,,
patient,noun,,,
pattern,noun,,,
pause,verb,,,
pavement,noun,,,
pay,noun,,,
pay attention (to sth),phrase,,,
pay for,,,,
payroll,,,,
PC,noun,,,
pea,noun,,,
peace,noun,,,
peaceful,adjective,,,
peach,noun,,,
peak,noun,,,
peanut,noun,,,
pear,noun,,,
pedestrian,noun,,,
peer,,,,
pen,noun,,,
pence,noun,,,
pencil,noun,,,
penfriend,noun,,,
penguin,noun,,,
penny,noun,,,
pension,,,,
people,noun,,,
pepper,noun,,,
per,preposition,,,
per annum,,,,
percent,adverb,,,
percentage,,,,
perfect,adjective,,,
perfectly,adverb,,,
perform,verb,,,
performance,noun,,,
performer,noun,,,
perfume,noun,,,
perhaps,adverb,,,
period,noun,,,
permanent,adjective,,,
permission,noun,,,
permit,verb,,,
person,noun,,,
personal,adjective,,,
personal assistant,,,,
personal computer,,,,
personality,,,,
personally,adverb,,,
personnel,,,,
persuade,verb,,,
pessimistic,,,,
pet,noun,,,
petrol,noun,,,
petrol station,noun,,,
petty cash,,,,
pharmaceutical,,,,
pharmacy,noun,,,
phase,,,,
phone,noun,,,
photo,noun,,,
photocopier,,,,
photocopy,noun,,,
photograph,noun,,,
photographer,noun,,,
photography,noun,,,
phrasal verb,noun,,,
phrase,noun,,,
physics,noun,,,
piano,noun,,,
pick,verb,,,
pick up,,,,
picnic,noun,,,
picture,noun,,,
pie,noun,,,
pie chart,,,,
piece,noun,,,
pig,noun,,,
pile,noun,,,
pill,noun,,,
pillow,noun,,,
pilot,noun,,,
pin,verb,,,
PIN number,,,,
pineapple,noun,,,
pink,noun,,,
pipe,noun,,,
pirate,noun,,,
pity,,,,
pizza,noun,,,
place,noun,,,
plain,adjective,,,
plan,verb,,,
plan to do sth,phrase,,,
plane,noun,,,
planet,noun,,,
planning,,,,
plans,,,,
plant,verb,,,
plastic,noun,,,
plate,noun,,,
platform,noun,,,
play,verb,,,
player,noun,,,
playground,noun,,,
plc,,,,
pleasant,adjective,,,
pleasantly,adverb,,,
please,verb,,,
pleased,adjective,,,
pleased to meet you,phrase,,,
pleasure,noun,,,
plenty,pronoun,,,
plug,noun,,,
plug in,,,,
plural,noun,,,
plus,,,,
pm,,,,
pocket,noun,,,
pocket money,noun,,,
poem,noun,,,
poet,noun,,,
poetry,noun,,,
point,noun,,,
police,noun,,,
police officer,noun,,,
police station,noun,,,
policeman,noun,,,
policewoman,noun,,,
policy,,,,
polite,adjective,,,
politely,adverb,,,
political,adjective,,,
politician,noun,,,
politics,noun,,,
pollution,noun,,,
pool,noun,,,
poor,adjective,,,
pop,noun,,,
popular,adjective,,,
population,noun,,,
pork,noun,,,
port,noun,,,
portable,,,,
porter,,,,
position,noun,,,
positive,adjective,,,
possessive,adjective,,,
possibility,noun,,,
possible,adjective,,,
possibly,adverb,,,
post,verb,,,
post office,noun,,,
postage,,,,
postcard,noun,,,
postcode,,,,
poster,noun,,,
postman,noun,,,
postpone,verb,,,
postscript quotation,,,,
pot,noun,,,
potato,noun,,,
potential,,,,
pound,noun,,,
pour,verb,,,
powder,noun,,,
power,noun,,,
powerful,adjective,,,
pp,,,,
PR,,,,
practical,,,,
practice,noun,,,
practise,verb,,,
praise,,,,
pray,verb,,,
prayer,noun,,,
precious,,,,
predict,verb,,,
prediction,,,,
prefer,verb,,,
preference,,,,
pregnant,adjective,,,
preliminary,,,,
premises,,,,
preparation,noun,,,
prepare,verb,,,
prepare yourself,phrase,,,
prepared,adjective,,,
preposition,noun,,,
prescription,noun,,,
present,adjective,,,
presentation,noun,,,
president,noun,,,
press,verb,,,
pretty,adverb,,,
prevent,verb,,,
previous,adjective,,,
previously,adverb,,,
price,noun,,,
priest,noun,,,
primary,,,,
primary school,noun,,,
prime minister,,,,
prince,noun,,,
princess,noun,,,
principal,adjective,,,
principal activity,,,,
print,verb,,,
printer,noun,,,
printout,,,,
priority,,,,
prison,noun,,,
prisoner,noun,,,
private,adjective,,,
prize,noun,,,
probable,,,,
probably,adverb,,,
problem,noun,,,
procedure,,,,
process,,,,
processing,,,,
produce,verb,,,
product,noun,,,
production,,,,
productive,,,,
productivity,,,,
profession,noun,,,
professional,adjective,,,
professor,noun,,,
proficient,,,,
profile,,,,
profit,,,,
profit margin,,,,
profitability,,,,
profitable,,,,
program,noun,,,
programme,noun,,,
progress,noun,,,
project,noun,,,
projection,,,,
promise,noun,,,
promote,verb,,,
promotion,,,,
promotional,,,,
prompt,,,,
pronoun,noun,,,
pronounce,verb,,,
pronunciation,noun,,,
proof,,,,
proofread,,,,
proper,adjective,,,
properly,adverb,,,
property,noun,,,
proportion,,,,
proposal,,,,
propose,,,,
protect,verb,,,
protection,,,,
protests,,,,
proud,adjective,,,
prove,verb,,,
provide,verb,,,
PS,,,,
PTO,,,,
pub,noun,,,
public,adjective,,,
public holiday,,,,
public relations,,,,
public transport,noun,,,
publication,,,,
publicise,,,,
publicity,,,,
publish,verb,,,
pull,verb,,,
pullover,noun,,,
pump,noun,,,
punctual,,,,
punctuation,noun,,,
punish,verb,,,
pupil,noun,,,
puppy,noun,,,
purchase,,,,
pure,adjective,,,
purple,noun,,,
purpose,noun,,,
purse,noun,,,
push,verb,,,
put,verb,,,
put away,,,,
put away sth or put sth away,phrasal verb,,,
put back,,,,
put back sth or put sth back,phrasal verb,,,
put down,,,,
put down sth or put sth down,phrasal verb,,,
put off,,,,
put on,,,,
put on sth or put sth on,phrasal verb,,,
put out,,,,
put out sth or put sth out,phrasal verb,,,
put sb through,phrasal verb,,,
put through,,,,
put up,,,,
put up sth or put sth up,phrasal verb,,,
puzzle,noun,,,
Q reckon,,,,
qualification,noun,,,
qualified,adjective,,,
qualify,,,,
quality,noun,,,
quality assurance,,,,
quality control,,,,
quantity,noun,,,
quarrel,,,,
quarter,noun,,,
quarter past,,,,
quay,,,,
queen,noun,,,
query,,,,
question,noun,,,
question mark,noun,,,
questionnaire,noun,,,
queue,noun,,,
quick,adjective,,,
quickly,adverb,,,
quiet,adjective,,,
quietly,adverb,,,
quit,verb,,,
quite,adverb,,,
quite a bit,phrase,,,
quite a few,phrase,,,
quite a while,phrase,,,
quiz,noun,,,
quote,,,,
R publicize,,,,
rabbit,noun,,,
race,verb,,,
racket,noun,,,
radio,noun,,,
rail,noun,,,
railway,noun,,,
rain,noun,,,
raincoat,noun,,,
rainforest,noun,,,
rainy,adjective,,,
raise,verb,,,
range,noun,,,
rank,,,,
rap,noun,,,
rapid,,,,
rare,adjective,,,
rarely,adverb,,,
rat,noun,,,
rate,,,,
rather,adverb,,,
rather than,phrase,,,
raw,adjective,,,
Rd,,,,
re,,,,
reach,verb,,,
react,,,,
reaction,,,,
read,verb,,,
reader,noun,,,
reading,noun,,,
ready,adjective,,,
real,adjective,,,
realise,,,,
realistic,adjective,,,
realize,verb,,,
really,adverb,,,
rearrange,,,,
reason,noun,,,
reasonable,adjective,,,
reasonably priced,phrase,,,
rebuild,verb,,,
receipt,noun,,,
receive,verb,,,
receiver,,,,
recent,adjective,,,
recently,adverb,,,
reception,noun,,,
receptionist,noun,,,
recipe,noun,,,
recognise,,,,
recognize,verb,,,
recommend,verb,,,
record,noun,,,
record profits,,,,
recorder,,,,
recording,noun,,,
recover,verb,,,
recovery,,,,
recruit,,,,
rectangular,,,,
recycle,verb,,,
recycled,adjective,,,
recycling,noun,,,
red,noun,,,
reduce,verb,,,
reduction,,,,
redundant,,,,
ref,,,,
refer,,,,
reference,,,,
refreshments,noun,,,
refrigerator,,,,
refund,noun,,,
refurbish,,,,
refuse,verb,,,
regard,,,,
regarding,preposition,,,
regards,phrase,,,
region,noun,,,
regional,,,,
register,verb,,,
registration,noun,,,
regret,verb,,,
regular,adjective,,,
regularly,adverb,,,
regulations,,,,
reject,,,,
rejection,,,,
relation,noun,,,
relationship,noun,,,
relative,noun,,,
relax,verb,,,
relaxation,noun,,,
relaxed,adjective,,,
relaxing,adjective,,,
relevant,,,,
reliability,,,,
reliable,adjective,,,
relief,,,,
religion,noun,,,
relocate,,,,
relocation,,,,
rely,,,,
remain,,,,
remember,verb,,,
remember to do sth,phrase,,,
remind,verb,,,
remit,,,,
remote control,noun,,,
remove,verb,,,
renew,,,,
rent,verb,,,
rental,,,,
reorganisation,,,,
reorganization,,,,
rep,,,,
repair,noun,,,
repay,,,,
repeat,verb,,,
repetitive,,,,
replace,verb,,,
reply,noun,,,
report,verb,,,
reporter,noun,,,
represent,,,,
representative,,,,
representative roundabout,,,,
reputation,,,,
request,noun,,,
require,verb,,,
rescue,noun,,,
research,noun,,,
reservation,noun,,,
reserve,verb,,,
resident,,,,
residential,,,,
resign,,,,
resignation,,,,
resolve,,,,
resort,noun,,,
resources,,,,
respect,noun,,,
respond,,,,
response,,,,
responsibility,,,,
responsible,,,,
rest,verb,,,
restaurant,noun,,,
result,noun,,,
resume,,,,
retail,,,,
retail outlet,,,,
retail price,,,,
retain,,,,
retire,verb,,,
return,noun,,,
return ticket,,,,
reveal,,,,
revenue,,,,
review,noun,,,
revise,verb,,,
revision,noun,,,
reward,noun,,,
rice,noun,,,
rich,adjective,,,
ride,noun,,,
rider,noun,,,
right,adjective,,,
right-hand,adjective,,,
ring,verb,,,
ring (sb) up or ring up (sb),phrasal verb,,,
ring back,,,,
ring sb back,phrasal verb,,,
ring up,,,,
rise,verb,,,
risk,,,,
rival,,,,
river,noun,,,
road,noun,,,
roast,verb,,,
rob,verb,,,
robot,noun,,,
rock,noun,,,
role,noun,,,
roll,noun,,,
romance,noun,,,
romantic,adjective,,,
roof,noun,,,
room,noun,,,
room service,,,,
rose,noun,,,
rough,adjective,,,
round,adverb,,,
round trip,,,,
round-trip ticket,,,,
roundabout,noun,,,
route,noun,,,
routine,noun,,,
row,noun,,,
RSVP,,,,
rubber,noun,,,
rubbish,noun,,,
rubbish bin,,,,
rude,adjective,,,
rug,noun,,,
rugby,noun,,,
ruin,noun,,,
rule,noun,,,
ruler,noun,,,
run,noun,,,
run out,phrasal verb,,,
runner,noun,,,
running,noun,,,
rural,,,,
s,,,,
s checks,,,,
s cheques,,,,
S send,,,,
sad,adjective,,,
safe,adjective,,,
safely,adverb,,,
safety,,,,
sail,verb,,,
sailing,noun,,,
sailor,noun,,,
salad,noun,,,
salary,noun,,,
sale,,,,
sales,,,,
sales assistant,,,,
sales representative,,,,
salesman,noun,,,
salesperson,noun,,,
saleswoman,noun,,,
salmon,noun,,,
salt,noun,,,
same,adjective,,,
sample,,,,
sand,noun,,,
sandal,noun,,,
sandwich,noun,,,
sandy,adjective,,,
satisfaction,,,,
satisfactory,,,,
satisfied,adjective,,,
Saturday,noun,,,
sauce,noun,,,
saucepan,noun,,,
saucer,noun,,,
sausage,noun,,,
save,verb,,,
say,verb,,,
sb will kill sb,phrase,,,
sb's call,phrase,,,
sb's fault,phrase,,,
sb's past,phrase,,,
scale,,,,
scan,,,,
scared,adjective,,,
scarf,noun,,,
scary,adjective,,,
scene,noun,,,
scenery,noun,,,
schedule,,,,
scheme,,,,
school,noun,,,
schoolchild,noun,,,
science,noun,,,
science fiction,noun,,,
scientific,adjective,,,
scientist,noun,,,
scissors,noun,,,
scooter,noun,,,
score,noun,,,
scream,noun,,,
screen,noun,,,
sculpture,noun,,,
sea,noun,,,
seal,,,,
search,noun,,,
search for,,,,
season,noun,,,
seat,noun,,,
seatbelt,,,,
sec,,,,
second,noun,,,
second hand,,,,
second shame,,,,
second-hand,adjective,,,
secondary,adjective,,,
secondary school,noun,,,
secret,noun,,,
secretarial,,,,
secretary,noun,,,
secretly,adverb,,,
section,noun,,,
sector,,,,
secure,,,,
security,noun,,,
see,verb,,,
see off,,,,
see you,phrase,,,
see you later,phrase,,,
see you soon,phrase,,,
seem,,,,
seldom,,,,
select,verb,,,
selection,,,,
self-employed,,,,
self-service,adjective,,,
selfish,adjective,,,
sell,verb,,,
seller,noun,,,
selling price,,,,
seminar,,,,
send,verb,,,
send for,,,,
send sth back or send back sth,phrasal verb,,,
sense,noun,,,
sensible,adjective,,,
sensitive,,,,
sentence,noun,,,
separate,adjective,,,
September,noun,,,
series,noun,,,
serious,adjective,,,
seriously,adverb,,,
servant,,,,
serve,verb,,,
server,noun,,,
service,noun,,,
service agreement,,,,
service charge,,,,
service industry,,,,
services,,,,
session,noun,,,
set,verb,,,
set off,phrasal verb,,,
set out,phrasal verb,,,
set up,,,,
set up sth or set sth up,phrasal verb,,,
settle,,,,
seven,,,,
seventeen,,,,
seventh,,,,
seventy,,,,
several,determiner,,,
sew,verb,,,
sex,noun,,,
shade,noun,,,
shadow,noun,,,
shake,verb,,,
shake hands,phrase,,,
shall,modal verb,,,
shallow,,,,
shampoo,noun,,,
shape,noun,,,
share,verb,,,
shareholder,,,,
shares,,,,
shark,noun,,,
sharp,adjective,,,
shave,verb,,,
she,pronoun,,,
sheep,noun,,,
sheet,noun,,,
shelf,noun,,,
shift,,,,
shine,verb,,,
shiny,adjective,,,
ship,noun,,,
shipping,,,,
ships freezing,,,,
shirt,noun,,,
shock,noun,,,
shocked,adjective,,,
shocking,adjective,,,
shoe,noun,,,
shoot,verb,,,
shop,verb,,,
shop assistant,noun,,,
shopping,noun,,,
shopping center,,,,
shopping mall,,,,
shore,noun,,,
short,adjective,,,
short term,,,,
shortage,,,,
shorts,noun,,,
should,modal verb,,,
shoulder,noun,,,
shout,noun,,,
show,verb,,,
show up,phrasal verb,,,
shower,noun,,,
shut,adjective,,,
shut (sth) down or shut down (sth),phrasal verb,,,
shy,adjective,,,
sick,adjective,,,
sick of,,,,
side,noun,,,
sight,noun,,,
sightseeing,noun,,,
sign,verb,,,
sign up,phrasal verb,,,
signal,,,,
signature,noun,,,
significant,,,,
signpost,noun,,,
silence,noun,,,
silent,adjective,,,
silk,noun,,,
silly,adjective,,,
silver,noun,,,
similar,adjective,,,
simple,adjective,,,
since,,,,
sincerely,,,,
sing,verb,,,
singer,noun,,,
singing,noun,,,
single,noun,,,
single parent,phrase,,,
single ticket,phrase,,,
singular,noun,,,
sink,verb,,,
sir,noun,,,
sister,noun,,,
sit,verb,,,
site,noun,,,
sitting room,noun,,,
situate,,,,
situation,noun,,,
six,,,,
sixteen,,,,
sixth,,,,
sixty,,,,
size,noun,,,
skate,verb,,,
skateboard,noun,,,
skateboarding,noun,,,
skating,noun,,,
ski,noun,,,
skiing,noun,,,
skill,noun,,,
skilled,,,,
skin,noun,,,
skirt,noun,,,
sky,noun,,,
sleep,noun,,,
sleepy,adjective,,,
sleeve,noun,,,
slice,noun,,,
slide,,,,
slight,,,,
slim,adjective,,,
slip,verb,,,
slow,adjective,,,
slow down,,,,
slowly,adverb,,,
small,adjective,,,
smart,adjective,,,
smartphone,,,,
smell,verb,,,
smile,noun,,,
smoke,noun,,,
smoking,noun,,,
smooth,adjective,,,
snack,noun,,,
snake,noun,,,
snow,verb,,,
snowboard,noun,,,
snowboarding,noun,,,
so,adverb,,,
so (that),phrase,,,
so far,phrase,,,
so that,,,,
soap,noun,,,
soap opera,noun,,,
sociable,adjective,,,
social,adjective,,,
social networking,noun,,,
society,noun,,,
sock,noun,,,
sofa,noun,,,
soft,adjective,,,
soft drink,noun,,,
softly,adverb,,,
software,noun,,,
soldier,noun,,,
sole,,,,
solid,,,,
solution,noun,,,
solve,verb,,,
some,pronoun,,,
some kind of,phrase,,,
somebody,pronoun,,,
somehow,adverb,,,
someone,pronoun,,,
something,pronoun,,,
sometimes,adverb,,,
somewhere,adverb,,,
son,noun,,,
song,noun,,,
soon,adverb,,,
sore,adjective,,,
sorry,adjective,,,
sort,noun,,,
sort out,,,,
soul,noun,,,
sound,noun,,,
soup,noun,,,
sour,adjective,,,
south,noun,,,
south east,,,,
south senior,,,,
south west,,,,
southeast,noun,,,
southern,adjective,,,
southwest,noun,,,
souvenir,noun,,,
space,noun,,,
spare,adjective,,,
spare cash,,,,
spare time,phrase,,,
speak,verb,,,
speaker,noun,,,
special,adjective,,,
special offer,phrase,,,
specialise,,,,
specialist,,,,
specialize,,,,
specially,adverb,,,
specialty,,,,
specifications,,,,
spectacular,adjective,,,
speech,noun,,,
speed,noun,,,
spell,verb,,,
spelling,noun,,,
spend,verb,,,
spend money,,,,
spend time,,,,
spice,noun,,,
spicy,adjective,,,
spider,noun,,,
spill,verb,,,
spinach,noun,,,
spite,,,,
split up,phrasal verb,,,
spoil,verb,,,
sponsor,,,,
spoon,noun,,,
sport,noun,,,
sports,adjective,,,
sports centre,noun,,,
spot,noun,,,
spring,noun,,,
spy,noun,,,
square,noun,,,
squash,noun,,,
St,,,,
stadium,noun,,,
staff,noun,,,
stage,noun,,,
stairs,noun,,,
stall,noun,,,
stamp,noun,,,
stand,verb,,,
stand outside,,,,
standard,,,,
staple,,,,
stapler,,,,
star,verb,,,
start,verb,,,
start (sth) off or start off(sth),phrasal verb,,,
start up,,,,
starter,,,,
state,,,,
statement,,,,
station,noun,,,
stationery,,,,
statistics,,,,
statue,noun,,,
stay,noun,,,
stay behind,phrasal verb,,,
stay in,phrasal verb,,,
steady,,,,
steak,noun,,,
steal,verb,,,
steam,,,,
steamed,,,,
steel,,,,
steep,adjective,,,
step,noun,,,
step forward,,,,
stick,verb,,,
sticky,adjective,,,
still,adjective,,,
stingy,,,,
stir,verb,,,
stock,,,,
Stock Exchange,,,,
stomach,noun,,,
stomach ache,noun,,,
stone,noun,,,
stop,verb,,,
storage,,,,
store,noun,,,
storeroom,,,,
storey,,,,
storm,noun,,,
story,noun,,,
straight,adverb,,,
straight away,phrase,,,
strange,adjective,,,
stranger,noun,,,
strategy,,,,
strawberry,noun,,,
stream,noun,,,
street,noun,,,
strength,,,,
strengthen,,,,
stress,noun,,,
stressed,adjective,,,
stressful,adjective,,,
strict,adjective,,,
strike,verb,,,
string,,,,
stripe,noun,,,
strong,adjective,,,
structure,,,,
stubborn,,,,
student,noun,,,
students,,,,
studies,phrase,,,
studio,noun,,,
study,noun,,,
stuff,noun,,,
stupid,adjective,,,
style,noun,,,
stylish,adjective,,,
subject,noun,,,
subordinate,,,,
subsequently,,,,
subsidiary,,,,
substantial,,,,
subtract,,,,
suburb,,,,
subway,,,,
succeed,verb,,,
success,noun,,,
successful,adjective,,,
such,,,,
such a(n),phrase,,,
such as,phrase,,,
sudden,,,,
suddenly,adverb,,,
suffer,,,,
suffer from sth,phrase,,,
sufficient,,,,
sugar,noun,,,
suggest,verb,,,
suggestion,noun,,,
suit,noun,,,
suitability,,,,
suitable,adjective,,,
suitcase,noun,,,
suite,,,,
sum,noun,,,
sum up,,,,
summer,noun,,,
sun,noun,,,
sunbathe,verb,,,
Sunday,noun,,,
sunglasses,noun,,,
sunny,adjective,,,
sunrise,noun,,,
sunset,noun,,,
sunshine,noun,,,
superior,,,,
superlative,noun,,,
supermarket,noun,,,
supervise,,,,
supervision,,,,
supervisor,,,,
supper,noun,,,
supplier,,,,
supplies,,,,
supply,,,,
support,noun,,,
supporter,noun,,,
suppose,,,,
surcharge,,,,
sure,adverb,,,
surf,verb,,,
surfing,noun,,,
surname,noun,,,
surplus,,,,
surprise,verb,,,
surprised,adjective,,,
surprising,adjective,,,
surprisingly,adverb,,,
surround,verb,,,
survey,,,,
sweater,noun,,,
sweatshirt,noun,,,
sweep,,,,
sweet,adjective,,,
sweets,noun,,,
swim,noun,,,
swimmer,noun,,,
swimming,noun,,,
swimming costume,noun,,,
swimming pool,noun,,,
swing,,,,
switch,noun,,,
switch off sth or switch sth off,phrasal verb,,,
switch on sth or switch sth on,phrasal verb,,,
system,noun,,,
t,,,,
T telephone,,,,
T-shirt,noun,,,
table,noun,,,
table tennis,noun,,,
tablet,noun,,,
take,verb,,,
take advantage of sth,phrase,,,
take an exam,phrase,,,
take away,,,,
take away sth or take sth away,phrasal verb,,,
take back sth or take sth back,phrasal verb,,,
Take care!,phrase,,,
take off,phrasal verb,,,
take off sth or take sth off,phrasal verb,,,
take out,,,,
take out sb or take sb out,phrasal verb,,,
